NOMBRE_COMUNA_EGRESO;IPS;PROMEDIO_COMUNA_gral;PROMEDIO_COMUNA_NOTA
LA REINA;32.42;576.0;576.0
LAS CONDES;13.19;605.86;605.86
LA REINA;32.42;464.0;464.0
ÑUÑOA;30.63;865.0;865.0
LAS CONDES;13.19;574.5;574.5
LA PINTANA;89.36;485.0;485.0
LA PINTANA;89.36;571.47;571.47
LA PINTANA;89.36;547.5;547.5
VITACURA;3.32;625.5;625.5
LA PINTANA;89.36;622.5;622.5
ÑUÑOA;30.63;586.5;586.5
LAS CONDES;13.19;899.0;899.0
CERRO NAVIA;85.74;587.0;587.0
CERRO NAVIA;85.74;674.0;674.0
PROVIDENCIA;20.18;727.8;727.8
ÑUÑOA;30.63;867.0;867.0
LAS CONDES;13.19;639.0;639.0
LAS CONDES;13.19;662.97;662.97
LAS CONDES;13.19;765.0;765.0
LO BARNECHEA;24.97;527.5;527.5
PROVIDENCIA;20.18;566.04;566.04
LA REINA;32.42;885.5;885.5
LA REINA;32.42;812.0;812.0
VITACURA;3.32;600.5;600.5
PROVIDENCIA;20.18;827.33;827.33
ÑUÑOA;30.63;908.5;908.5
PROVIDENCIA;20.18;593.74;593.74
PROVIDENCIA;20.18;493.5;493.5
LA PINTANA;89.36;588.51;588.51
LAS CONDES;13.19;680.5;680.5
ÑUÑOA;30.63;658.0;658.0
ÑUÑOA;30.63;565.5;565.5
VITACURA;3.32;544.5;544.5
LA PINTANA;89.36;579.82;579.82
LA REINA;32.42;781.9569555959056;781.9569555959056
ÑUÑOA;30.63;576.81;576.81
LA REINA;32.42;926.0;926.0
VITACURA;3.32;741.6874127047608;741.6874127047608
PROVIDENCIA;20.18;820.22;820.22
LO BARNECHEA;24.97;616.0;616.0
PROVIDENCIA;20.18;586.5;586.5
LO BARNECHEA;24.97;572.5;572.5
LO BARNECHEA;24.97;703.0;703.0
ÑUÑOA;30.63;831.0;831.0
PROVIDENCIA;20.18;449.5;449.5
PROVIDENCIA;20.18;919.5;919.5
PROVIDENCIA;20.18;441.5;441.5
LO BARNECHEA;24.97;426.5;426.5
VITACURA;3.32;729.5509130949135;729.5509130949135
PROVIDENCIA;20.18;433.87;433.87
LAS CONDES;13.19;716.5;716.5
ÑUÑOA;30.63;719.0;719.0
LAS CONDES;13.19;654.0;654.0
LAS CONDES;13.19;756.0;756.0
VITACURA;3.32;908.0;908.0
CERRO NAVIA;85.74;470.5;470.5
VITACURA;3.32;679.0;679.0
ÑUÑOA;30.63;413.0;413.0
ÑUÑOA;30.63;712.5;712.5
ÑUÑOA;30.63;614.0;614.0
LAS CONDES;13.19;915.5;915.5
LA REINA;32.42;643.0;643.0
LA REINA;32.42;693.5;693.5
PROVIDENCIA;20.18;604.0;604.0
LAS CONDES;13.19;447.0;447.0
ÑUÑOA;30.63;583.41;583.41
PROVIDENCIA;20.18;577.83;577.83
LA REINA;32.42;914.5;914.5
PROVIDENCIA;20.18;588.75;588.75
CERRO NAVIA;85.74;577.61;577.61
VITACURA;3.32;745.4828376373903;745.4828376373903
ÑUÑOA;30.63;824.5;824.5
ÑUÑOA;30.63;631.5;631.5
ÑUÑOA;30.63;758.6458188818538;758.6458188818538
PROVIDENCIA;20.18;593.73;593.73
LAS CONDES;13.19;689.0;689.0
VITACURA;3.32;835.3122589056507;835.3122589056507
LA PINTANA;89.36;533.0;533.0
PROVIDENCIA;20.18;772.5;772.5
LAS CONDES;13.19;822.414412545601;822.414412545601
LAS CONDES;13.19;606.0;606.0
PROVIDENCIA;20.18;764.5085751500333;764.5085751500333
LA REINA;32.42;534.92;534.92
VITACURA;3.32;833.5;833.5
LAS CONDES;13.19;714.5;714.5
LO BARNECHEA;24.97;857.5;857.5
VITACURA;3.32;463.5;463.5
LO BARNECHEA;24.97;477.52;477.52
PROVIDENCIA;20.18;540.5;540.5
LA PINTANA;89.36;577.45;577.45
LO BARNECHEA;24.97;760.0;760.0
LO ESPEJO;87.0;458.0;458.0
PROVIDENCIA;20.18;502.5;502.5
ÑUÑOA;30.63;575.82;575.82
LO ESPEJO;87.0;575.66;575.66
PROVIDENCIA;20.18;605.19;605.19
VITACURA;3.32;528.5;528.5
LO BARNECHEA;24.97;640.5;640.5
LA REINA;32.42;421.0;421.0
PROVIDENCIA;20.18;406.0;406.0
PROVIDENCIA;20.18;603.5;603.5
LAS CONDES;13.19;532.5;532.5
LO BARNECHEA;24.97;604.92;604.92
LAS CONDES;13.19;569.82;569.82
LO BARNECHEA;24.97;492.0;492.0
ÑUÑOA;30.63;868.0;868.0
PROVIDENCIA;20.18;423.5;423.5
ÑUÑOA;30.63;827.0914878462986;827.0914878462986
ÑUÑOA;30.63;626.16;626.16
ÑUÑOA;30.63;660.5;660.5
LA PINTANA;89.36;632.0;632.0
LA PINTANA;89.36;581.27;581.27
LA PINTANA;89.36;567.42;567.42
LO BARNECHEA;24.97;651.37;651.37
LAS CONDES;13.19;790.5;790.5
VITACURA;3.32;541.5;541.5
VITACURA;3.32;638.0;638.0
VITACURA;3.32;642.65;642.65
VITACURA;3.32;660.0;660.0
VITACURA;3.32;686.01;686.01
LA REINA;32.42;905.5;905.5
LAS CONDES;13.19;779.5;779.5
LA REINA;32.42;731.2978543875865;731.2978543875865
LAS CONDES;13.19;875.0;875.0
LAS CONDES;13.19;858.5;858.5
VITACURA;3.32;931.5;931.5
LAS CONDES;13.19;709.1;709.1
LAS CONDES;13.19;596.0;596.0
PROVIDENCIA;20.18;730.5283578222948;730.5283578222948
PROVIDENCIA;20.18;552.0;552.0
ÑUÑOA;30.63;689.0;689.0
LA REINA;32.42;507.5;507.5
ÑUÑOA;30.63;805.0;805.0
PROVIDENCIA;20.18;755.5;755.5
PROVIDENCIA;20.18;445.5;445.5
ÑUÑOA;30.63;401.26;401.26
LO BARNECHEA;24.97;577.5;577.5
CERRO NAVIA;85.74;720.5;720.5
PROVIDENCIA;20.18;567.63;567.63
PROVIDENCIA;20.18;728.0;728.0
VITACURA;3.32;810.5;810.5
ÑUÑOA;30.63;728.5;728.5
PROVIDENCIA;20.18;575.65;575.65
PROVIDENCIA;20.18;696.5;696.5
LO ESPEJO;87.0;466.5;466.5
LA REINA;32.42;829.0;829.0
PROVIDENCIA;20.18;736.5;736.5
LA REINA;32.42;719.0;719.0
LO ESPEJO;87.0;819.0;819.0
LA PINTANA;89.36;582.81;582.81
LA PINTANA;89.36;644.0;644.0
CERRO NAVIA;85.74;580.5;580.5
LAS CONDES;13.19;765.5;765.5
LA REINA;32.42;691.5;691.5
LA PINTANA;89.36;662.0;662.0
LAS CONDES;13.19;847.0;847.0
LA REINA;32.42;617.0;617.0
VITACURA;3.32;612.5;612.5
ÑUÑOA;30.63;752.0;752.0
LO BARNECHEA;24.97;582.36;582.36
LA REINA;32.42;756.5;756.5
PROVIDENCIA;20.18;808.6942593019771;808.6942593019771
LA REINA;32.42;849.5;849.5
LA REINA;32.42;902.5;902.5
ÑUÑOA;30.63;708.0;708.0
PROVIDENCIA;20.18;661.2;661.2
CERRO NAVIA;85.74;513.0;513.0
LO BARNECHEA;24.97;926.0;926.0
ÑUÑOA;30.63;881.0;881.0
LA PINTANA;89.36;585.22;585.22
LAS CONDES;13.19;675.0;675.0
LA PINTANA;89.36;679.5;679.5
ÑUÑOA;30.63;516.0;516.0
VITACURA;3.32;684.39;684.39
LA PINTANA;89.36;584.66;584.66
LO ESPEJO;87.0;714.5;714.5
LA REINA;32.42;661.5;661.5
PROVIDENCIA;20.18;515.5;515.5
LA PINTANA;89.36;607.0;607.0
PROVIDENCIA;20.18;688.5;688.5
ÑUÑOA;30.63;810.5;810.5
LO BARNECHEA;24.97;510.5;510.5
LO BARNECHEA;24.97;548.5;548.5
PROVIDENCIA;20.18;580.0;580.0
PROVIDENCIA;20.18;863.5;863.5
VITACURA;3.32;922.5;922.5
ÑUÑOA;30.63;809.0;809.0
LAS CONDES;13.19;759.7411573864088;759.7411573864088
LO BARNECHEA;24.97;584.52;584.52
LA REINA;32.42;725.0;725.0
ÑUÑOA;30.63;515.0;515.0
LA REINA;32.42;710.5;710.5
LAS CONDES;13.19;897.0;897.0
LA PINTANA;89.36;695.0;695.0
ÑUÑOA;30.63;637.5;637.5
CERRO NAVIA;85.74;454.0;454.0
ÑUÑOA;30.63;578.07;578.07
LA PINTANA;89.36;578.97;578.97
LA PINTANA;89.36;464.0;464.0
LA PINTANA;89.36;438.0;438.0
VITACURA;3.32;726.0;726.0
PROVIDENCIA;20.18;678.12;678.12
PROVIDENCIA;20.18;544.0;544.0
LA REINA;32.42;612.0;612.0
ÑUÑOA;30.63;519.0;519.0
LAS CONDES;13.19;869.0;869.0
MARIA PINTO;83.02;549.0;549.0
VITACURA;3.32;651.38;651.38
ÑUÑOA;30.63;527.0;527.0
ÑUÑOA;30.63;474.5;474.5
ÑUÑOA;30.63;682.0;682.0
PROVIDENCIA;20.18;482.03;482.03
ÑUÑOA;30.63;607.0;607.0
VITACURA;3.32;898.0;898.0
ÑUÑOA;30.63;399.5;399.5
PROVIDENCIA;20.18;826.0;826.0
LA REINA;32.42;364.0;364.0
LAS CONDES;13.19;862.5;862.5
LA REINA;32.42;688.0;688.0
LO BARNECHEA;24.97;508.0;508.0
ÑUÑOA;30.63;584.09;584.09
LAS CONDES;13.19;544.5;544.5
VITACURA;3.32;887.5;887.5
LO BARNECHEA;24.97;456.5;456.5
VITACURA;3.32;812.04;812.04
ÑUÑOA;30.63;585.32;585.32
PROVIDENCIA;20.18;714.5;714.5
LO BARNECHEA;24.97;826.0;826.0
PROVIDENCIA;20.18;506.0;506.0
PROVIDENCIA;20.18;866.0;866.0
ÑUÑOA;30.63;856.0;856.0
LAS CONDES;13.19;483.0;483.0
LA REINA;32.42;475.5;475.5
ÑUÑOA;30.63;486.5;486.5
ÑUÑOA;30.63;579.64;579.64
ÑUÑOA;30.63;740.5;740.5
LA REINA;32.42;449.5;449.5
PROVIDENCIA;20.18;576.5;576.5
LO BARNECHEA;24.97;574.97;574.97
LAS CONDES;13.19;837.5;837.5
VITACURA;3.32;821.231527092335;821.231527092335
ÑUÑOA;30.63;839.8791588213921;839.8791588213921
LAS CONDES;13.19;819.5;819.5
ÑUÑOA;30.63;848.0;848.0
LO BARNECHEA;24.97;729.5509130949135;729.5509130949135
LA REINA;32.42;566.5;566.5
VITACURA;3.32;594.5;594.5
LA REINA;32.42;409.0;409.0
PROVIDENCIA;20.18;891.0;891.0
ÑUÑOA;30.63;571.28;571.28
ÑUÑOA;30.63;434.0;434.0
VITACURA;3.32;730.0;730.0
PROVIDENCIA;20.18;894.5;894.5
LA PINTANA;89.36;630.38;630.38
LA REINA;32.42;616.0;616.0
LA REINA;32.42;721.0;721.0
ÑUÑOA;30.63;710.0;710.0
PROVIDENCIA;20.18;908.0;908.0
ÑUÑOA;30.63;592.0;592.0
PROVIDENCIA;20.18;809.0;809.0
CERRO NAVIA;85.74;586.11;586.11
LAS CONDES;13.19;728.0;728.0
LAS CONDES;13.19;562.5;562.5
PROVIDENCIA;20.18;436.5;436.5
PROVIDENCIA;20.18;795.5;795.5
LAS CONDES;13.19;431.0;431.0
LA REINA;32.42;411.0;411.0
LA PINTANA;89.36;581.49;581.49
VITACURA;3.32;640.0;640.0
LAS CONDES;13.19;835.5;835.5
LAS CONDES;13.19;565.0;565.0
LAS CONDES;13.19;665.8532235313819;665.8532235313819
LAS CONDES;13.19;567.0;567.0
VITACURA;3.32;826.68;826.68
LAS CONDES;13.19;772.0;772.0
LO BARNECHEA;24.97;469.0;469.0
LA PINTANA;89.36;403.5;403.5
ÑUÑOA;30.63;610.0;610.0
PROVIDENCIA;20.18;861.0;861.0
LA REINA;32.42;470.5;470.5
PROVIDENCIA;20.18;652.5;652.5
ÑUÑOA;30.63;577.5;577.5
LA PINTANA;89.36;432.86;432.86
ÑUÑOA;30.63;750.8340359991139;750.8340359991139
CERRO NAVIA;85.74;632.5;632.5
LO BARNECHEA;24.97;688.5;688.5
LA PINTANA;89.36;574.88;574.88
ÑUÑOA;30.63;583.9;583.9
ÑUÑOA;30.63;490.32;490.32
PROVIDENCIA;20.18;811.5;811.5
LA PINTANA;89.36;839.0;839.0
MARIA PINTO;83.02;569.04;569.04
ÑUÑOA;30.63;866.74;866.74
LAS CONDES;13.19;869.5;869.5
LA PINTANA;89.36;694.0;694.0
LAS CONDES;13.19;664.0;664.0
LAS CONDES;13.19;483.5;483.5
ÑUÑOA;30.63;612.0;612.0
ÑUÑOA;30.63;894.5;894.5
LO BARNECHEA;24.97;585.5;585.5
LO ESPEJO;87.0;618.5;618.5
CERRO NAVIA;85.74;585.83;585.83
VITACURA;3.32;508.0;508.0
VITACURA;3.32;847.5;847.5
CERRO NAVIA;85.74;586.5;586.5
VITACURA;3.32;781.33;781.33
LAS CONDES;13.19;649.13;649.13
LO ESPEJO;87.0;400.0;400.0
PROVIDENCIA;20.18;880.0;880.0
LO BARNECHEA;24.97;576.0;576.0
LO ESPEJO;87.0;572.49;572.49
LAS CONDES;13.19;915.0;915.0
LAS CONDES;13.19;803.5;803.5
LA REINA;32.42;689.5;689.5
CERRO NAVIA;85.74;469.5;469.5
LA PINTANA;89.36;559.5;559.5
ÑUÑOA;30.63;596.17;596.17
LAS CONDES;13.19;438.5;438.5
LAS CONDES;13.19;634.0;634.0
LA PINTANA;89.36;589.5;589.5
ÑUÑOA;30.63;574.22;574.22
LAS CONDES;13.19;586.35;586.35
PROVIDENCIA;20.18;914.5;914.5
LA PINTANA;89.36;707.0;707.0
ÑUÑOA;30.63;606.27;606.27
ÑUÑOA;30.63;931.0;931.0
LAS CONDES;13.19;448.5;448.5
LA PINTANA;89.36;880.0;880.0
LA PINTANA;89.36;426.0;426.0
LA PINTANA;89.36;564.05;564.05
LA PINTANA;89.36;579.72;579.72
LO BARNECHEA;24.97;511.5;511.5
VITACURA;3.32;824.5;824.5
LO BARNECHEA;24.97;839.0;839.0
LA REINA;32.42;933.0;933.0
VITACURA;3.32;902.0;902.0
LA REINA;32.42;904.0;904.0
PROVIDENCIA;20.18;888.0;888.0
LAS CONDES;13.19;737.0;737.0
LAS CONDES;13.19;480.5;480.5
VITACURA;3.32;416.5;416.5
ÑUÑOA;30.63;784.0;784.0
LO BARNECHEA;24.97;633.0;633.0
LA REINA;32.42;544.0;544.0
VITACURA;3.32;696.0;696.0
LA REINA;32.42;823.0;823.0
PROVIDENCIA;20.18;850.5;850.5
LAS CONDES;13.19;840.34;840.34
LA REINA;32.42;827.0;827.0
LAS CONDES;13.19;927.0;927.0
VITACURA;3.32;901.5;901.5
ÑUÑOA;30.63;617.5;617.5
LA REINA;32.42;538.5;538.5
LAS CONDES;13.19;427.0;427.0
LA REINA;32.42;595.5;595.5
LAS CONDES;13.19;815.5;815.5
PROVIDENCIA;20.18;581.93;581.93
LA REINA;32.42;622.0;622.0
LA REINA;32.42;719.5;719.5
LAS CONDES;13.19;629.0;629.0
LA REINA;32.42;597.74;597.74
PROVIDENCIA;20.18;835.5;835.5
LA PINTANA;89.36;575.19;575.19
VITACURA;3.32;614.62;614.62
CERRO NAVIA;85.74;564.5;564.5
LA REINA;32.42;589.5;589.5
LO ESPEJO;87.0;585.84;585.84
LA REINA;32.42;811.0;811.0
ÑUÑOA;30.63;915.0;915.0
ÑUÑOA;30.63;468.0;468.0
ÑUÑOA;30.63;507.5;507.5
PROVIDENCIA;20.18;635.0;635.0
LA PINTANA;89.36;418.5;418.5
PROVIDENCIA;20.18;796.0;796.0
LA REINA;32.42;526.5;526.5
LAS CONDES;13.19;730.0;730.0
LO BARNECHEA;24.97;724.5;724.5
LO BARNECHEA;24.97;662.0;662.0
LA PINTANA;89.36;597.5;597.5
PROVIDENCIA;20.18;849.5;849.5
LA REINA;32.42;669.5;669.5
LA PINTANA;89.36;469.5;469.5
PROVIDENCIA;20.18;733.0;733.0
LAS CONDES;13.19;605.81;605.81
PROVIDENCIA;20.18;859.0;859.0
ÑUÑOA;30.63;770.0;770.0
LAS CONDES;13.19;539.0;539.0
LA REINA;32.42;602.5;602.5
LAS CONDES;13.19;578.85;578.85
LAS CONDES;13.19;831.5;831.5
LAS CONDES;13.19;402.0;402.0
ÑUÑOA;30.63;471.5;471.5
MARIA PINTO;83.02;559.0;559.0
LA REINA;32.42;748.5;748.5
PROVIDENCIA;20.18;773.0;773.0
LO BARNECHEA;24.97;831.5;831.5
LA REINA;32.42;882.12;882.12
LA PINTANA;89.36;587.99;587.99
ÑUÑOA;30.63;872.5;872.5
CERRO NAVIA;85.74;572.5;572.5
LO ESPEJO;87.0;710.0;710.0
LO BARNECHEA;24.97;894.0;894.0
ÑUÑOA;30.63;533.5;533.5
LAS CONDES;13.19;843.5;843.5
ÑUÑOA;30.63;901.0;901.0
LA REINA;32.42;728.0;728.0
VITACURA;3.32;719.0;719.0
ÑUÑOA;30.63;669.5;669.5
ÑUÑOA;30.63;578.59;578.59
PROVIDENCIA;20.18;767.5295471123613;767.5295471123613
LA PINTANA;89.36;765.0;765.0
LO BARNECHEA;24.97;582.26;582.26
ÑUÑOA;30.63;809.5;809.5
LAS CONDES;13.19;842.88;842.88
LA REINA;32.42;666.5;666.5
PROVIDENCIA;20.18;606.8;606.8
ÑUÑOA;30.63;750.5;750.5
ÑUÑOA;30.63;883.5;883.5
LA PINTANA;89.36;679.0;679.0
CERRO NAVIA;85.74;394.0;394.0
LA REINA;32.42;405.5;405.5
LO BARNECHEA;24.97;675.5;675.5
CERRO NAVIA;85.74;588.39;588.39
VITACURA;3.32;717.0;717.0
LAS CONDES;13.19;485.0;485.0
LA REINA;32.42;605.5;605.5
LA PINTANA;89.36;714.5;714.5
LAS CONDES;13.19;638.0;638.0
LA PINTANA;89.36;395.0;395.0
LAS CONDES;13.19;760.0;760.0
ÑUÑOA;30.63;421.6;421.6
LA PINTANA;89.36;651.0;651.0
LO ESPEJO;87.0;583.76;583.76
LO BARNECHEA;24.97;466.0;466.0
LA PINTANA;89.36;406.88;406.88
LO BARNECHEA;24.97;617.0;617.0
PROVIDENCIA;20.18;615.0;615.0
PROVIDENCIA;20.18;886.5;886.5
LO BARNECHEA;24.97;893.0;893.0
ÑUÑOA;30.63;769.5;769.5
LAS CONDES;13.19;571.5;571.5
LAS CONDES;13.19;758.0;758.0
LA PINTANA;89.36;632.5;632.5
LA PINTANA;89.36;448.0;448.0
ÑUÑOA;30.63;588.5;588.5
LO BARNECHEA;24.97;715.5;715.5
LA REINA;32.42;631.0;631.0
ÑUÑOA;30.63;743.5;743.5
LO BARNECHEA;24.97;819.5;819.5
CERRO NAVIA;85.74;559.08;559.08
ÑUÑOA;30.63;725.5;725.5
ÑUÑOA;30.63;840.0;840.0
ÑUÑOA;30.63;774.0;774.0
PROVIDENCIA;20.18;574.39;574.39
LO ESPEJO;87.0;456.0;456.0
LA PINTANA;89.36;570.59;570.59
LA REINA;32.42;848.0;848.0
LAS CONDES;13.19;687.94;687.94
LO BARNECHEA;24.97;864.0;864.0
LA REINA;32.42;837.0;837.0
LA PINTANA;89.36;642.5;642.5
LA REINA;32.42;819.5;819.5
LAS CONDES;13.19;645.0;645.0
LA PINTANA;89.36;383.5;383.5
ÑUÑOA;30.63;580.53;580.53
ÑUÑOA;30.63;558.13;558.13
LO BARNECHEA;24.97;493.0;493.0
PROVIDENCIA;20.18;666.0;666.0
PROVIDENCIA;20.18;477.5;477.5
LO BARNECHEA;24.97;569.35;569.35
LAS CONDES;13.19;566.43;566.43
VITACURA;3.32;482.5;482.5
MARIA PINTO;83.02;614.0;614.0
VITACURA;3.32;514.0;514.0
PROVIDENCIA;20.18;891.5;891.5
LA REINA;32.42;815.5;815.5
PROVIDENCIA;20.18;611.0;611.0
LA REINA;32.42;770.0;770.0
PROVIDENCIA;20.18;604.5;604.5
ÑUÑOA;30.63;410.5;410.5
ÑUÑOA;30.63;926.5;926.5
LO ESPEJO;87.0;597.0;597.0
LO BARNECHEA;24.97;833.0;833.0
VITACURA;3.32;814.5;814.5
ÑUÑOA;30.63;618.5;618.5
LA PINTANA;89.36;607.5;607.5
ÑUÑOA;30.63;650.5;650.5
VITACURA;3.32;838.5;838.5
LA PINTANA;89.36;526.0;526.0
LA REINA;32.42;647.0;647.0
LA REINA;32.42;456.0;456.0
LA REINA;32.42;784.5;784.5
PROVIDENCIA;20.18;787.65;787.65
LA REINA;32.42;624.5;624.5
ÑUÑOA;30.63;665.69;665.69
LA REINA;32.42;707.0;707.0
PROVIDENCIA;20.18;883.5;883.5
ÑUÑOA;30.63;428.0;428.0
PROVIDENCIA;20.18;460.0;460.0
LAS CONDES;13.19;710.5;710.5
PROVIDENCIA;20.18;758.5;758.5
ÑUÑOA;30.63;579.33;579.33
LO BARNECHEA;24.97;683.5;683.5
LA REINA;32.42;863.5;863.5
VITACURA;3.32;727.0;727.0
LAS CONDES;13.19;669.0;669.0
CERRO NAVIA;85.74;581.0;581.0
LAS CONDES;13.19;630.0;630.0
ÑUÑOA;30.63;786.0;786.0
ÑUÑOA;30.63;587.5;587.5
LA REINA;32.42;605.0;605.0
PROVIDENCIA;20.18;770.5;770.5
ÑUÑOA;30.63;659.0;659.0
LA PINTANA;89.36;428.5;428.5
PROVIDENCIA;20.18;722.5;722.5
VITACURA;3.32;895.0;895.0
ÑUÑOA;30.63;418.0;418.0
VITACURA;3.32;855.5;855.5
CERRO NAVIA;85.74;436.0;436.0
LO BARNECHEA;24.97;894.5;894.5
ÑUÑOA;30.63;451.5;451.5
LA REINA;32.42;502.0;502.0
CERRO NAVIA;85.74;501.5;501.5
LA PINTANA;89.36;620.5;620.5
VITACURA;3.32;585.0;585.0
ÑUÑOA;30.63;577.18;577.18
PROVIDENCIA;20.18;589.6;589.6
VITACURA;3.32;923.0;923.0
LAS CONDES;13.19;632.5;632.5
ÑUÑOA;30.63;503.5;503.5
PROVIDENCIA;20.18;634.5;634.5
LO ESPEJO;87.0;455.0;455.0
LA REINA;32.42;611.5;611.5
LO ESPEJO;87.0;587.35;587.35
LAS CONDES;13.19;849.0;849.0
LO BARNECHEA;24.97;695.5;695.5
LO BARNECHEA;24.97;781.0;781.0
PROVIDENCIA;20.18;844.0;844.0
LAS CONDES;13.19;583.9;583.9
LAS CONDES;13.19;636.5;636.5
LA REINA;32.42;769.5;769.5
ÑUÑOA;30.63;493.5;493.5
VITACURA;3.32;504.5;504.5
LAS CONDES;13.19;516.38;516.38
LA REINA;32.42;607.5;607.5
ÑUÑOA;30.63;495.0;495.0
ÑUÑOA;30.63;520.0;520.0
LA REINA;32.42;482.0;482.0
LO BARNECHEA;24.97;461.5;461.5
LA PINTANA;89.36;646.5;646.5
LA PINTANA;89.36;388.5;388.5
LA PINTANA;89.36;586.1;586.1
LA PINTANA;89.36;540.5;540.5
ÑUÑOA;30.63;642.5;642.5
LAS CONDES;13.19;822.0;822.0
VITACURA;3.32;889.5;889.5
LO BARNECHEA;24.97;703.5;703.5
LAS CONDES;13.19;747.0;747.0
LA REINA;32.42;917.0;917.0
LO BARNECHEA;24.97;898.0;898.0
LO BARNECHEA;24.97;537.5;537.5
LO BARNECHEA;24.97;848.5;848.5
LAS CONDES;13.19;445.0;445.0
LA REINA;32.42;930.0;930.0
LA REINA;32.42;767.0;767.0
PROVIDENCIA;20.18;474.27;474.27
PROVIDENCIA;20.18;715.5;715.5
PROVIDENCIA;20.18;771.5;771.5
PROVIDENCIA;20.18;764.5738141652141;764.5738141652141
VITACURA;3.32;680.0;680.0
ÑUÑOA;30.63;545.0;545.0
PROVIDENCIA;20.18;758.1970321734457;758.1970321734457
PROVIDENCIA;20.18;870.5;870.5
LA REINA;32.42;767.5;767.5
LO BARNECHEA;24.97;861.0;861.0
LA PINTANA;89.36;560.5;560.5
LAS CONDES;13.19;925.5;925.5
ÑUÑOA;30.63;857.0;857.0
LAS CONDES;13.19;806.0;806.0
LAS CONDES;13.19;702.0;702.0
LAS CONDES;13.19;724.5;724.5
VITACURA;3.32;843.0;843.0
LA REINA;32.42;775.5;775.5
PROVIDENCIA;20.18;654.5;654.5
LAS CONDES;13.19;889.5;889.5
LAS CONDES;13.19;545.5;545.5
LO BARNECHEA;24.97;561.0;561.0
LO ESPEJO;87.0;538.0;538.0
ÑUÑOA;30.63;391.0;391.0
LA REINA;32.42;774.0;774.0
LAS CONDES;13.19;638.52;638.52
LAS CONDES;13.19;874.0;874.0
LAS CONDES;13.19;752.0;752.0
LAS CONDES;13.19;394.5;394.5
LA REINA;32.42;536.0;536.0
LAS CONDES;13.19;611.0;611.0
LA REINA;32.42;722.5;722.5
ÑUÑOA;30.63;572.61;572.61
PROVIDENCIA;20.18;826.5;826.5
LAS CONDES;13.19;841.5;841.5
LAS CONDES;13.19;509.5;509.5
ÑUÑOA;30.63;535.0;535.0
LAS CONDES;13.19;797.2794853830733;797.2794853830733
LO BARNECHEA;24.97;673.0;673.0
ÑUÑOA;30.63;720.5845204996272;720.5845204996272
LAS CONDES;13.19;542.5;542.5
LO BARNECHEA;24.97;870.5;870.5
LA PINTANA;89.36;582.49;582.49
ÑUÑOA;30.63;578.41;578.41
VITACURA;3.32;746.0;746.0
LA REINA;32.42;656.0;656.0
LAS CONDES;13.19;748.0;748.0
VITACURA;3.32;729.0;729.0
CERRO NAVIA;85.74;580.55;580.55
LO ESPEJO;87.0;695.0;695.0
LA REINA;32.42;744.5;744.5
LAS CONDES;13.19;572.73;572.73
LA REINA;32.42;680.0;680.0
PROVIDENCIA;20.18;847.1167573771904;847.1167573771904
PROVIDENCIA;20.18;616.5;616.5
PROVIDENCIA;20.18;767.09;767.09
LAS CONDES;13.19;865.0;865.0
LA REINA;32.42;304.5;304.5
LA PINTANA;89.36;698.5;698.5
LAS CONDES;13.19;696.0;696.0
LO BARNECHEA;24.97;921.5;921.5
LAS CONDES;13.19;394.0;394.0
ÑUÑOA;30.63;572.59;572.59
ÑUÑOA;30.63;866.0;866.0
CERRO NAVIA;85.74;363.0;363.0
LAS CONDES;13.19;478.0;478.0
LAS CONDES;13.19;825.0708943517625;825.0708943517625
ÑUÑOA;30.63;543.5;543.5
ÑUÑOA;30.63;611.5;611.5
VITACURA;3.32;588.0;588.0
LO BARNECHEA;24.97;771.5;771.5
VITACURA;3.32;492.0;492.0
PROVIDENCIA;20.18;593.5;593.5
LA REINA;32.42;501.5;501.5
LAS CONDES;13.19;901.0;901.0
LO ESPEJO;87.0;921.5;921.5
PROVIDENCIA;20.18;447.0;447.0
ÑUÑOA;30.63;690.5;690.5
PROVIDENCIA;20.18;537.0;537.0
LA PINTANA;89.36;786.0;786.0
PROVIDENCIA;20.18;507.5;507.5
LAS CONDES;13.19;805.0;805.0
LO BARNECHEA;24.97;444.0;444.0
PROVIDENCIA;20.18;766.5;766.5
LO BARNECHEA;24.97;820.0;820.0
PROVIDENCIA;20.18;880.5;880.5
LA PINTANA;89.36;408.5;408.5
ÑUÑOA;30.63;782.5;782.5
LA REINA;32.42;698.0;698.0
LA PINTANA;89.36;692.5;692.5
PROVIDENCIA;20.18;784.5;784.5
PROVIDENCIA;20.18;613.5;613.5
LA PINTANA;89.36;753.0;753.0
VITACURA;3.32;785.0;785.0
LAS CONDES;13.19;571.49;571.49
LAS CONDES;13.19;814.9740252035476;814.9740252035476
LA PINTANA;89.36;582.05;582.05
LO BARNECHEA;24.97;848.0;848.0
LO BARNECHEA;24.97;451.0;451.0
ÑUÑOA;30.63;570.86;570.86
ÑUÑOA;30.63;569.0;569.0
LO BARNECHEA;24.97;580.0;580.0
LA PINTANA;89.36;573.11;573.11
LAS CONDES;13.19;885.0;885.0
PROVIDENCIA;20.18;750.0;750.0
LAS CONDES;13.19;721.0;721.0
LA PINTANA;89.36;768.5;768.5
ÑUÑOA;30.63;578.01;578.01
ÑUÑOA;30.63;764.0;764.0
LA PINTANA;89.36;505.0;505.0
